Circle,Region,Division,Office Name,Pincode,Office Type,Delivery Status,District,State,Latitude,Longitude
Telangana Circle,Hyderabad Region,Suryapet Division,Repala B.O,508233,BO,Delivery,SURYAPET,TELANGANA,17.0561057,79.8050013
Andhra Pradesh Circle,Vijayawada Region,Eluru Division,Taduvai,534455,BO,Delivery,Eluru,ANDHRA PRADESH,17.1352013,81.1981665
Telangana Circle,Hyderabad Region,Suryapet Division,Cheedella B.O,508233,BO,Delivery,SURYAPET,TELANGANA,17.0513569,79.8377158
Telangana Circle,Hyderabad Region,Suryapet Division,Ratnavaram B.O,508234,BO,Delivery,SURYAPET,TELANGANA,17.0720328,79.9127737
Telangana Circle,Hyderabad Region,Suryapet Division,Chandampally B.O,508211,BO,Delivery,NALGONDA,TELANGANA,17.1814351,79.396902
Telangana Circle,Hyderabad Region,Suryapet Division,Chandupatla B.O,508211,BO,Delivery,NALGONDA,TELANGANA,17.1285066,79.4451451
Telangana Circle,Hyderabad Region,Suryapet Division,Marrur B.O,508211,BO,Delivery,NALGONDA,TELANGANA,17.1095631,79.4335906
Telangana Circle,Hyderabad Region,Suryapet Division,Gudivada B.O,508211,BO,Delivery,NALGONDA,TELANGANA,17.2050952,79.4827207
Telangana Circle,Hyderabad Region,Suryapet Division,Ogodu B.O,508211,BO,Delivery,NALGONDA,TELANGANA,17.2509475,79.4634574
Telangana Circle,Hyderabad Region,Suryapet Division,Thungathurthy B.O,508211,BO,Delivery,NALGONDA,TELANGANA,17.1114933,79.5287246
Telangana Circle,Hyderabad Region,Suryapet Division,Kethepally,508211,BO,Delivery,NALGONDA,TELANGANA,17.1625334,79.506719
Telangana Circle,Hyderabad Region,Suryapet Division,Edavalli B.O,508221,BO,Delivery,SURYAPET,TELANGANA,17.3120443,79.6706432
Telangana Circle,Hyderabad Region,Suryapet Division,Pedanemilla B.O,508221,BO,Delivery,SURYAPET,TELANGANA,17.3476702,79.7704947
Telangana Circle,Hyderabad Region,Suryapet Division,Pasthala B.O,508279,BO,Delivery,SURYAPET,TELANGANA,17.4176681,79.5379584
Telangana Circle,Hyderabad Region,Suryapet Division,Annariguda B.O,508212,BO,Delivery,SURYAPET,TELANGANA,17.2260157,79.8761085
Telangana Circle,Hyderabad Region,Suryapet Division,Atmakur B.O,508212,BO,Delivery,SURYAPET,TELANGANA,17.233625,79.6967366
Telangana Circle,Hyderabad Region,Suryapet Division,Burkacharla B.O,508212,BO,Delivery,SURYAPET,TELANGANA,17.2222612,79.8165335
Telangana Circle,Hyderabad Region,Suryapet Division,Kotapahad B.O,508212,BO,Delivery,SURYAPET,TELANGANA,17.2375766,79.7638766
Telangana Circle,Hyderabad Region,Suryapet Division,Nemmikal B.O,508212,BO,Delivery,SURYAPET,TELANGANA,17.2346947,79.6648658
Telangana Circle,Hyderabad Region,Suryapet Division,Vibhalapuram B.O,508212,BO,Delivery,SURYAPET,TELANGANA,17.2018843,79.8560395
Telangana Circle,Hyderabad Region,Suryapet Division,Yendlapally B.O,508376,BO,Delivery,SURYAPET,TELANGANA,17.2027935,79.5403629
Telangana Circle,Hyderabad Region,Suryapet Division,Gonrentla B.O,508280,BO,Delivery,SURYAPET,TELANGANA,17.3910676,79.6648627
Telangana Circle,Hyderabad Region,Suryapet Division,Thoorpugudem B.O,508280,BO,Delivery,SURYAPET,TELANGANA,17.439524,79.6285025
Telangana Circle,Hyderabad Region,Suryapet Division,Karvirala Kothagudem B.O,508280,BO,Delivery,SURYAPET,TELANGANA,17.3971787,79.6361794
Telangana Circle,Hyderabad Region,Suryapet Division,Jalalpuram B.O,508223,BO,Delivery,SURYAPET,TELANGANA,17.4824537,79.5584307
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kinthalli B.O,531027,BO,Delivery,Anakapalli,ANDHRA PRADESH,17.8564399,82.743801
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,M Koduru B.O,531027,BO,Delivery,Anakapalli,ANDHRA PRADESH,17.9115469,82.7896386
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Pongalipaka B.O,531027,BO,Delivery,Anakapalli,ANDHRA PRADESH,17.843981,82.71583
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Burugupalem B.O,531113,BO,Delivery,Anakapalli,ANDHRA PRADESH,17.6794119,82.71682
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Koduru B.O,531113,BO,Delivery,Anakapalli,ANDHRA PRADESH,17.5935201,82.7455353
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Dharagangavaram B.O,531115,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.589566,82.49445
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,E D Peta B.O,531115,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5825882,82.5478421
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Sarugudu B.O,531115,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.537988,82.402132
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Iradapalle B.O,531024,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,18.083242,82.6072165
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kindangi B.O,531024,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,18.0735202,82.6825671
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Legisipalli B.O,531024,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,18.0559383,82.6650832
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Salugu B.O,531024,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.998123,82.790924
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Aradakota B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.25704,82.6004866
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Babusala B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.3073366,82.4310766
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Basiputtu B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.2376533,82.36603
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Jolaput B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.455645,82.543766
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Pedaguda B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.356939,82.5775661
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Seekari B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.25557,82.5733166
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Sujanakota B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.3833729,82.5438033
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Vanabhangi B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.215295,82.5856966
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Barada B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.411726,82.474953
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Bondapalli B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.234548,82.455564
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Koravangi B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.259016,82.440512
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Marupaka B.O,531025,BO,Delivery,Anakapalli,ANDHRA PRADESH,17.7754749,82.7964233
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Duppulavada B.O,531105,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,18.0218367,82.0900765
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Dibbapalem B.O,531026,BO,Delivery,Anakapalli,ANDHRA PRADESH,17.8797767,82.8813869
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Amalapuram B.O,531117,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5847094,82.5909874
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Bodapalem B.O,531117,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5453808,82.605123
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Jilledupudi B.O,531117,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5435502,82.5717812
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Panasapadu B.O,533005,BO,Delivery,Kakinada,ANDHRA PRADESH,17.025828,82.212142
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Peddada B.O,533344,BO,Delivery,Kakinada,ANDHRA PRADESH,16.93,82.094
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Manjeru B.O,533468,BO,Delivery,Kakinada,ANDHRA PRADESH,16.81,82.16
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Vijayarayudupalem B.O,533468,BO,Delivery,Kakinada,ANDHRA PRADESH,16.83,82.12
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Kaikavolu B.O,533006,BO,Delivery,Kakinada,ANDHRA PRADESH,16.9384117,82.1298717
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Kandregula B.O,533462,BO,Delivery,Kakinada,ANDHRA PRADESH,17.224,82.03
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Kesavapuram B.O,533463,BO,Non Delivery,Kakinada,ANDHRA PRADESH,16.77928,82.27311
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,P.Mallavaram B.O,533463,BO,Delivery,Kakinada,ANDHRA PRADESH,16.76,82.23
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Gurazanapalli B.O,533016,BO,Delivery,Kakinada,ANDHRA PRADESH,16.89,82.22
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Yanamadala B.O,533260,BO,Delivery,Kakinada,ANDHRA PRADESH,16.34585,82.265
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Vetamamidi B.O,533428,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.426,82.001
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Thimmapuram B.O,533406,BO,Delivery,Kakinada,ANDHRA PRADESH,17.49695,82.06635
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Latchireddipalem B.O,533406,BO,Delivery,Kakinada,ANDHRA PRADESH,17.38,82.42
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,P.E.Chinayapalem B.O,533406,BO,Delivery,Kakinada,ANDHRA PRADESH,17.23,82.38
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Kothaperumallapuram B.O,533449,BO,Delivery,Kakinada,ANDHRA PRADESH,17.17275,82.32455
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,A V Nagaram B.O,533449,BO,Delivery,Kakinada,ANDHRA PRADESH,17.17275,82.32455
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Pothuluru B.O,533430,BO,Delivery,Kakinada,ANDHRA PRADESH,17.2604,82.2709
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Rayavaram B.O,533445,BO,Delivery,Kakinada,ANDHRA PRADESH,17.13185,82.2617
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Somavaram B.O,533435,BO,Delivery,Kakinada,ANDHRA PRADESH,17.22,82.11
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Kodavali B.O,533451,BO,Delivery,Kakinada,ANDHRA PRADESH,17.186804,82.271624
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Kothakottam B.O,533407,BO,Delivery,Kakinada,ANDHRA PRADESH,17.46,82.46
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Surapurajupeta B.O,533407,BO,Delivery,Kakinada,ANDHRA PRADESH,17.49,82.55
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Allipudi B.O,533407,BO,Delivery,Kakinada,ANDHRA PRADESH,17.5,82.46
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,K E Chinnayyapalem B.O,533407,BO,Delivery,Kakinada,ANDHRA PRADESH,17.44,82.12
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Jalluru B.O,533433,BO,Delivery,Kakinada,ANDHRA PRADESH,17.09,82.199
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Ramesampeta B.O,533437,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,17.17275,82.32455
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Kandrakota B.O,533437,BO,Delivery,Kakinada,ANDHRA PRADESH,17.06575,82.12265
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Nayakampalli B.O,533437,BO,Delivery,Kakinada,ANDHRA PRADESH,17.1118076,82.0475122
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Chandanampalem B.O,533450,BO,Delivery,Kakinada,ANDHRA PRADESH,16.7258,81.9207
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Gokivada B.O,533450,BO,Delivery,Kakinada,ANDHRA PRADESH,17.12,82.21
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Isukapalli B.O,533450,BO,Delivery,Kakinada,ANDHRA PRADESH,17.11,82.28
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Viravada B.O,533450,BO,Delivery,Kakinada,ANDHRA PRADESH,17.1,82.19
Telangana Circle,Hyderabad Region,Nizamabad Division,ANCHANUR B.O,503123,BO,Delivery,KAMAREDDY,TELANGANA,18.24528,78.4570628
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Ammirekula B.O,533436,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.5347,82.2451
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Badadanampalli B.O,533436,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.5347,82.2451
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Aminabad B.O,533436,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.5347,82.2451
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Cherukumpalem B.O,533436,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.43,82.15
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Donelapalem B.O,533436,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.49,82.1
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Godi O Kurthi B.O,533436,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.5347,82.2451
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Kirrabu B.O,533436,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.6,82.18
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Lododdi B.O,533436,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.482332,82.296918
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Mukundavaram B.O,533291,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,16.9964,81.9969
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,G Kothapalli B.O,533446,BO,Delivery,Kakinada,ANDHRA PRADESH,17.2703,82.34445
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Konthangi B.O,533446,BO,Delivery,Kakinada,ANDHRA PRADESH,17.27,82.326
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Routhulapudi B.O,533446,BO,Delivery,Kakinada,ANDHRA PRADESH,17.37,82.36
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Meraka Chamavaram B.O,533446,BO,Delivery,Kakinada,ANDHRA PRADESH,17.33,82.36
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Addaripeta B.O,533401,BO,Delivery,Kakinada,ANDHRA PRADESH,17.35535,82.53558
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Rekhavanipalem B.O,533401,BO,Delivery,Kakinada,ANDHRA PRADESH,17.3766038,82.5435948
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Chamavaram B.O,533401,BO,Delivery,Kakinada,ANDHRA PRADESH,17.29,82.48
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,K Mallavaram B.O,533401,BO,Delivery,Kakinada,ANDHRA PRADESH,17.47,82.57
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Mulapeta B.O,533448,BO,Delivery,Kakinada,ANDHRA PRADESH,17.11,82.35
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,P Vemavaram B.O,533434,BO,Delivery,Kakinada,ANDHRA PRADESH,17.04,82.22
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,D. Ramavaram  B.O,533483,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.56,82.05
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Dalipadu B.O,533483,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.544,81.97
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Bhadravaram B.O,533429,BO,Delivery,Kakinada,ANDHRA PRADESH,17.66,80.89
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Chilakalapalli B.O,535557,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.5297,18.6149
Telangana Circle,Hyderabad Region,Nizamabad Division,SOANPET B.O,503219,BO,Delivery,NIZAMABAD,TELANGANA,18.9584883,78.3612433
Telangana Circle,Hyderabad Region,Nizamabad Division,TALAMADLA B.O,503102,BO,Delivery,KAMAREDDY,TELANGANA,18.2275594,78.3552584
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Vengapuram Agraharam B.O,535557,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.5183,18.6153
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Mirthivalasa B.O,535559,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.4133,18.5267
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Bondapalli B.O,535128,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.6018,18.37
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Badangi B.O,535578,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.3531,18.4836
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Pappala Lingalavalasa B.O,535578,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.3531,18.4836
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Bhyripuram B.O,535102,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.4409,18.3558
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Mokhasa Lingalavalasa B.O,535102,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.4629,18.4109
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Bangaruvalasa B.O,535547,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.2637,18.6913
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Markondaputti B.O,535547,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.2286,18.6906
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Saraivalasa B.O,535547,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.2509,18.6889
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Chemudu B.O,535547,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.2178,18.6294
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Lakshmipuram B.O,535547,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.4092,18.6609
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kottuparuva B.O,535593,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.1569,18.6444
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kurukutti B.O,535593,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.0936,18.5901
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Sivili Peddavalasa B.O,535593,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.2107,18.6544
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Devarapodilam B.O,535125,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.6135,18.3299
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Nimmalavalasa B.O,535125,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.6818,18.3049
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Palavalasa B.O,535125,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.6747,18.2708
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Karrivalasa B.O,535592,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.102,18.4546
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Padmapuram B.O,535592,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.0957,18.4828
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Nandabalaga B.O,535568,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.4706,18.5439
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Pinapenki B.O,535568,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.4529,18.5322
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Paradi B.O,503321,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.3069,18.523
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Patharega B.O,535579,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.3006,18.4263
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Korapukothavalasa B.O,535579,BO,Non Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.2647,18.4549
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Viswanadhapuram B.O,535591,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.176,18.526
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Nelliparthi B.O,535591,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.2146,18.5129
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Panukuvalasa B.O,535591,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.1631,18.5284
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Parannavalasa B.O,535591,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.2545,18.539
Telangana Circle,Hyderabad Region,Nizamabad Division,GOURARAM B.O,503187,BO,Delivery,KAMAREDDY,TELANGANA,18.3796902,78.0016478
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Burja B.O,535546,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.4397,18.664
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Tamarakhandi B.O,535546,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.3521,18.626
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Krishnarayapuram B.O,535546,BO,Non Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.3003,18.6766
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Maripivalasa B.O,535546,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.383,18.7162
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Nidagallu B.O,535546,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.4136,18.6947
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Venkatabhyripuram B.O,535546,BO,Non Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.3107,18.6931
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Boddam B.O,532148,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.1421,18.0574
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Chandraiahpeta B.O,532148,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.1425,18.0579
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Chettupodilam B.O,532148,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.1521,18.0575
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Yenduva B.O,532148,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7817,83.4268
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kusumuru B.O,535124,BO,Non Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.4758,18.4573
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Rajeru B.O,535124,BO,Non Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.47589,18.45712
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Vadada B.O,535124,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.4876,18.4672
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Ravipalli B.O,535463,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.521,18.6931
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kothapalli B.O,535463,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.53231,18.67669
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kotturu B.O,535463,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.53234,18.677
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Sivvam B.O,535463,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.5253,18.7198
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kedaripuram B.O,535523,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.6471,19.1268
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Nandrukona B.O,503230,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.6119,18.9528
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Rastakuntubai B.O,535523,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.602,18.9247
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Rella B.O,535523,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.6416,19.0769
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Yegulavada B.O,535523,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.6423,18.943
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Chemuduguda B.O,535523,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.64235,18.9493
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Babbidi B.O,535521,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.5542,18.8661
